H_Id,H_Region,H_Name,H_Department,H_Categorie,Bed_Total,Bed_General,Bed_Psy,Bed_Nursing,Bed_Intensive,Bed_Isolation,Bed_Clean,H_PhoneNumber,H_Address,H_Latitude,H_Longitude
2103,북구,건강장수한의원,한의원,한의원,0,0,0,0,0,0,0,053-766-7575,"대구광역시 북구 팔달로 159, 2층 (노원동3가)",35.88927115,128.5675473
2104,북구,단비한의원,한의원,한의원,0,0,0,0,0,0,0,053-325-8899,대구광역시 북구 구암로 99-1 (읍내동),35.93248788,128.5517023
2105,북구,세명한의원,한의원,한의원,0,0,0,0,0,0,0,053-313-7588,"대구광역시 북구 관음중앙로 46-1, 1층 (관음동)",35.93810587,128.5445406
2106,북구,미소한의원,한의원,한의원,0,0,0,0,0,0,0,053-292-7788,대구광역시 북구 학남로 18 (학정동),35.94834607,128.5666799
2107,북구,소망한의원,한의원,한의원,0,0,0,0,0,0,0,053-314-9972,대구광역시 북구 칠곡중앙대로 324 (태전동),35.92451341,128.5476542
2108,북구,중용당한의원,한의원,한의원,0,0,0,0,0,0,0,053-784-1075,대구광역시 북구 구암로 150 (구암동),35.93148363,128.5571169
2109,북구,화담한의원,한의원,한의원,0,0,0,0,0,0,0,053-314-1075,대구광역시 북구 칠곡중앙대로46길 29-1 (태전동),35.91888313,128.5500806
2110,북구,우리한의원,한의원,한의원,0,0,0,0,0,0,0,053-312-6175,"대구광역시 북구 구암로 148, 2층 (구암동, 고려빌딩)",35.93150756,128.556822
2111,북구,병인한의원,한의원,한의원,0,0,0,0,0,0,0,053-314-7515,대구광역시 북구 학정로 38 (태전동),35.91325196,128.5468752
2112,북구,칠곡누가한의원,한의원,한의원,0,0,0,0,0,0,0,053-322-0750,대구광역시 북구 칠곡중앙대로 533 (읍내동),35.94334167,128.5504393
2113,북구,명심한의원,한의원,한의원,0,0,0,0,0,0,0,053-314-7875,"대구광역시 북구 칠곡중앙대로 404, 5층 (태전동)",35.93179641,128.5486207
2114,북구,호수한의원,한의원,한의원,0,0,0,0,0,0,0,053-321-7585,대구광역시 북구 학정로 431 (동천동),35.94331137,128.5632635
2115,북구,서변중앙한의원,한의원,한의원,0,0,0,0,0,0,0,053-955-7588,대구광역시 북구 서변로 61 (서변동),35.92131196,128.596396
2116,북구,큰사랑한의원,한의원,한의원,0,0,0,0,0,0,0,053-381-3253,"대구광역시 북구 복현로 71, 상가 112동 206, 207호 (복현동, 복현블루밍브라운스톤 명문세가아파트)",35.89849615,128.6224065
2117,북구,새누리한의원,한의원,한의원,0,0,0,0,0,0,0,053-314-1079,"대구광역시 북구 학남로3길 42, 4층 (학정동)",35.95236254,128.5678932
2118,북구,이맥한의원,한의원,한의원,0,0,0,0,0,0,0,053-421-6777,"대구광역시 북구 칠성시장로 26, 2층 (칠성동1가)",35.87656655,128.6043009
2119,북구,배한의원,한의원,한의원,0,0,0,0,0,0,0,053-257-2088,"대구광역시 북구 신암로 27, 3층 301호 (칠성동1가, 굿모닝메디타워)",35.87525907,128.6054013
2120,북구,선진한의원,한의원,한의원,0,0,0,0,0,0,0,053-751-0751,"대구광역시 북구 신암로 75, 2층 (대현동)",35.87850649,128.6086487
2121,북구,튼튼한한의원,한의원,한의원,0,0,0,0,0,0,0,053-325-3375,"대구광역시 북구 동천로23길 2, 2층 (동천동)",35.94215121,128.5603442
2122,북구,이호동한의원,한의원,한의원,0,0,0,0,0,0,0,053-322-8075,"대구광역시 북구 한강로4길 11, 2층 201호 (사수동)",35.89584167,128.5145282
2123,북구,신화한의원,한의원,한의원,0,0,0,0,0,0,0,053-324-4499,"대구광역시 북구 팔거천동로 210, 2층 (동천동)",35.94269494,128.5584452
2124,북구,소들한의원,한의원,한의원,0,0,0,0,0,0,0,053-943-6005,"대구광역시 북구 대현로 83, 3층 (대현동)",35.88304813,128.6084209
2125,북구,마디에스(S)한의원,한의원,한의원,0,0,0,0,0,0,0,053-353-1075,"대구광역시 북구 침산로 128, 3층 (침산동)",35.887663,128.5918422
2126,북구,청담한의원,한의원,한의원,14,14,0,0,0,0,0,053-327-1415,"대구광역시 북구 팔거천동로 218, 2층,3층 (동천동)",35.94334715,128.5585935
2127,북구,세창한의원,한의원,한의원,0,0,0,0,0,0,0,053-256-0168,"대구광역시 북구 대현남로 42, 3층 (대현동)",35.88174388,128.6077165
2128,북구,경신한의원,한의원,한의원,0,0,0,0,0,0,0,053-431-1075,"대구광역시 북구 칠성남로 226-2, 2층 (칠성동1가)",35.87593896,128.6049169
2129,북구,팔달한의원,한의원,한의원,0,0,0,0,0,0,0,053-355-5550,"대구광역시 북구 팔달로33길 16-18, 2~3층 (노원동3가)",35.88922936,128.5688361
2130,북구,경희사랑한의원,한의원,한의원,0,0,0,0,0,0,0,053-351-8777,"대구광역시 북구 침산로 100, 302동 204호 (칠성동2가, 오페라삼정그린코아더베스트)",35.88517219,128.5912551
2131,북구,영재한의원,한의원,한의원,0,0,0,0,0,0,0,053-327-1075,"대구광역시 북구 내곡로 38-2, 202호 (사수동)",35.89893555,128.510339
2132,북구,태양한의원,한의원,한의원,0,0,0,0,0,0,0,053-263-2335,"대구광역시 북구 칠성시장로 34, D동 2층 2호 (칠성동1가)",35.87702959,128.6039134
2133,북구,웅한의원,한의원,한의원,0,0,0,0,0,0,0,053-357-7510,"대구광역시 북구 중앙대로 517, 2층 (칠성동2가)",35.8792083,128.5952929
2134,북구,본울림한의원,한의원,한의원,0,0,0,0,0,0,0,053-939-6780,"대구광역시 북구 신암로 111, 3층 304호 (대현동)",35.88083558,128.6112895
2135,북구,배동렬한의원,한의원,한의원,0,0,0,0,0,0,0,053-311-7599,"대구광역시 북구 태전로 25, 3층 (태전동)",35.92262816,128.5447276
2136,북구,경희정수한의원,한의원,한의원,0,0,0,0,0,0,0,053-941-9990,"대구광역시 북구 대현남로 41, 1층 (대현동)",35.88172644,128.6073297
2137,북구,더바른한의원,한의원,한의원,12,12,0,0,0,0,0,053-355-0000,"대구광역시 북구 옥산로 95, 화인탑펠리스 4층 301,302,303호 (칠성동2가)",35.88463386,128.5859339
2138,북구,침산한의원,한의원,한의원,0,0,0,0,0,0,0,053-356-8783,"대구광역시 북구 침산남로 147, 지하1, 1층 (침산동)",35.88856855,128.5921619
2139,북구,온아한의원,한의원,한의원,0,0,0,0,0,0,0,053-323-5575,"대구광역시 북구 내곡로 38, 우정플라자 3층 301호 (사수동)",35.89898859,128.5098975
2140,북구,감송한의원,한의원,한의원,0,0,0,0,0,0,0,053-323-6800,"대구광역시 북구 동천로23길 14, 2층 201-2호 (동천동)",35.94230418,128.5591689
2141,북구,신세계한의원,한의원,한의원,0,0,0,0,0,0,0,053-326-6675,"대구광역시 북구 학정로 415, 메가타운 4층 403호 (동천동)",35.94184552,128.5629842
2142,북구,소원한의원,한의원,한의원,0,0,0,0,0,0,0,053-312-1256,"대구광역시 북구 학정로 435, 2층 (동천동)",35.94356118,128.5633043
2143,북구,365강추한의원,한의원,한의원,0,0,0,0,0,0,0,053-353-1175,"대구광역시 북구 팔달로 175, 2층 (노원동3가)",35.88890918,128.5693743
2144,북구,록원한의원,한의원,한의원,0,0,0,0,0,0,0,053-986-7554,"대구광역시 북구 연경중앙로6길 9, 1층 (연경동)",35.94391002,128.6197339
2145,북구,흰사슴한의원,한의원,한의원,0,0,0,0,0,0,0,053-356-7666,"대구광역시 북구 호암로 20, 126동 2층 205호 (칠성동2가, 성광우방타운)",35.88266294,128.5920247
2146,북구,칠곡박한의원,한의원,한의원,0,0,0,0,0,0,0,053-327-1800,"대구광역시 북구 칠곡중앙대로 555-1, 1층 (읍내동)",35.94531114,128.550737
2147,북구,이편한한의원,한의원,한의원,0,0,0,0,0,0,0,053-312-1580,"대구광역시 북구 칠곡중앙대로 426, 4층 (읍내동)",35.93364642,128.5489305
2148,북구,더나은365한의원,한의원,한의원,10,10,0,0,0,0,0,053-955-1075,"대구광역시 북구 동북로 291, 3층 302호, 8층 801호 (복현동)",35.89277808,128.6221597
2149,북구,바올한의원,한의원,한의원,0,0,0,0,0,0,0,053-341-8588,"대구광역시 북구 침산남로 96, 3층 304호 (침산동)",35.88896278,128.586253
2150,북구,거송한의원,한의원,한의원,0,0,0,0,0,0,0,053-358-3580,"대구광역시 북구 연암로 48, 2층 (산격동)",35.89097943,128.5982896
2151,북구,서울태365한의원,한의원,한의원,17,17,0,0,0,0,0,053-754-1075,"대구광역시 북구 동북로 156, 2,9층 (산격동)",35.8994832,128.6096694
2152,북구,혜윰한의원,한의원,한의원,0,0,0,0,0,0,0,053-326-7392,"대구광역시 북구 동천로24길 9, 2층 201호 (동천동)",35.94195454,128.5618436
2153,북구,영진한의원,한의원,한의원,0,0,0,0,0,0,0,053-382-8275,"대구광역시 북구 동북로 163, 201동동 312,313호 (산격동, 산격대우아파트)",35.89891339,128.612519
2154,북구,이웃집한의원,한의원,한의원,0,0,0,0,0,0,0,053-314-1011,"대구광역시 북구 학정로 439, 칠곡메가타운 3층 305호 (동천동)",35.94387919,128.5633389
2155,북구,연경손길한의원,한의원,한의원,0,0,0,0,0,0,0,053-716-1076,"대구광역시 북구 동화천로 225, 3층 301호 (연경동)",35.94231873,128.6157148
2156,북구,용한의원,한의원,한의원,0,0,0,0,0,0,0,053-944-8884,"대구광역시 북구 연암로 139, 1층 (산격동)",35.8969555,128.5949908
2157,북구,온유한의원,한의원,한의원,0,0,0,0,0,0,0,053-952-1075,"대구광역시 북구 호국로 225, 3층 (서변동)",35.92190193,128.5990228
2158,북구,도남365한의원,한의원,한의원,0,0,0,0,0,0,0,053-323-7975,"대구광역시 북구 도남중앙로7길 20-10, 2층 202호~203호 (국우동)",35.9519702,128.5824381
2159,북구,스마일365한의원,한의원,한의원,0,0,0,0,0,0,0,053-213-7975,"대구광역시 북구 침산로 124, 2층 (침산동)",35.88729176,128.5917513
2160,북구,칠곡중앙한의원,한의원,한의원,0,0,0,0,0,0,0,053-323-3008,"대구광역시 북구 칠곡중앙대로 475, 2층 (관음동)",35.93821515,128.5490664
2161,북구,든든한의원,한의원,한의원,0,0,0,0,0,0,0,053-710-8820,"대구광역시 북구 팔거천동로 80-1, 4층 (구암동)",35.93142344,128.5553032
2162,북구,대구침산 설명한의원,한의원,한의원,0,0,0,0,0,0,0,053-716-7310,"대구광역시 북구 침산남로 165, 2층 (침산동)",35.88795838,128.5937322
2625,남구,참진한의원,한의원,한의원,0,0,0,0,0,0,0,053-963-1075,"대구광역시 남구 봉덕남로 155-1, 1층 (봉덕동)",35.84144602,128.597416
2626,남구,유림한의원,한의원,한의원,0,0,0,0,0,0,0,053-474-5166,대구광역시 남구 대봉로19길 20-2 (이천동),35.84705872,128.6032003
2627,남구,정인한의원,한의원,한의원,0,0,0,0,0,0,0,053-474-2277,대구광역시 남구 대봉로19길 10 (이천동),35.847071,128.6036645
2628,남구,혜림한의원,한의원,한의원,0,0,0,0,0,0,0,053-471-8383,대구광역시 남구 이천로 31 (봉덕동),35.84394117,128.5979206
2629,남구,청구한의원,한의원,한의원,0,0,0,0,0,0,0,053-625-9779,대구광역시 남구 중앙대로 241 (대명동),35.85502368,128.5901824
2630,남구,강신호한의원,한의원,한의원,0,0,0,0,0,0,0,053-624-1552,대구광역시 남구 대명로 305 (대명동),35.84491386,128.5891026
2631,남구,번창한의원,한의원,한의원,0,0,0,0,0,0,0,053-624-0720,대구광역시 남구 명덕로40길 52 (대명동),35.85446782,128.5897694
2632,남구,보광한의원,한의원,한의원,0,0,0,0,0,0,0,053-471-4710,대구광역시 남구 효성로 77 (봉덕동),35.84014121,128.5980495
2633,남구,동강한의원,한의원,한의원,0,0,0,0,0,0,0,053-629-8836,대구광역시 남구 대명로 219 (대명동),35.84118723,128.5811124
2634,남구,손한의원,한의원,한의원,0,0,0,0,0,0,0,053-472-9027,대구광역시 남구 중앙대로22길 180-1 (봉덕동),35.84214733,128.6004877
2635,남구,배달한의원,한의원,한의원,0,0,0,0,0,0,0,053-473-5840,"대구광역시 남구 명덕로 172, 1층 (대명동)",35.85667131,128.5890199
2636,남구,약손한의원,한의원,한의원,0,0,0,0,0,0,0,053-624-1231,대구광역시 남구 현충로 143 (대명동),35.84597128,128.5797675
2637,남구,관문한의원,한의원,한의원,0,0,0,0,0,0,0,053-626-1678,대구광역시 남구 대명서로 113 (대명동),35.833117,128.5583486
2638,남구,대진한의원,한의원,한의원,0,0,0,0,0,0,0,053-622-0884,대구광역시 남구 골안길 7 (대명동),35.83800708,128.5611892
2639,남구,동의당한의원,한의원,한의원,0,0,0,0,0,0,0,053-472-7575,대구광역시 남구 봉덕로 105 (봉덕동),35.84481811,128.6020929
2640,남구,황제한의원,한의원,한의원,0,0,0,0,0,0,0,053-625-3377,대구광역시 남구 현충로 75 (대명동),35.83958353,128.5796476
2641,남구,장백한의원,한의원,한의원,0,0,0,0,0,0,0,053-629-3456,"대구광역시 남구 대명로 162-1, 3층 301호 (대명동)",35.83873772,128.5751579
2642,남구,장춘한의원,한의원,한의원,0,0,0,0,0,0,0,053-475-5413,대구광역시 남구 중앙대로42길 1 (대명동),35.85169165,128.5909203
2643,남구,서부한의원,한의원,한의원,0,0,0,0,0,0,0,053-623-2365,"대구광역시 남구 월배로 474 (대명동,4층)",35.83527148,128.5562694
2644,남구,김동윤한의원,한의원,한의원,0,0,0,0,0,0,0,053-476-1078,대구광역시 남구 이천로28길 73 (이천동),35.8548378,128.6020625
2645,남구,일성한의원,한의원,한의원,0,0,0,0,0,0,0,053-475-5757,대구광역시 남구 봉덕로 97 (봉덕동),35.84487184,128.6012734
2646,남구,황성한의원,한의원,한의원,0,0,0,0,0,0,0,053-628-1075,대구광역시 남구 대경길 21 (대명동),35.84926073,128.5728321
2647,남구,대명한의원,한의원,한의원,0,0,0,0,0,0,0,053-622-9663,대구광역시 남구 두류공원로 6-1 (대명동),35.83972956,128.5761309
2648,남구,송한의원,한의원,한의원,0,0,0,0,0,0,0,053-627-2222,대구광역시 남구 중앙대로 131 (대명동),35.84491546,128.5901869
2649,남구,김재근한의원,한의원,한의원,0,0,0,0,0,0,0,053-624-3277,대구광역시 남구 대명로 92 (대명동),35.83917684,128.567738
2650,남구,누가한의원,한의원,한의원,0,0,0,0,0,0,0,053-626-0075,"대구광역시 남구 대명로 74, 5층 (대명동)",35.83901115,128.5658078
2651,남구,제성한의원,한의원,한의원,0,0,0,0,0,0,0,053-652-0407,"대구광역시 남구 대명로 131, 2층 (대명동)",35.83963111,128.5721794
2652,남구,화목한의원,한의원,한의원,0,0,0,0,0,0,0,053-623-3399,대구광역시 남구 대명로 125 (대명동),35.83959227,128.5715252
2653,남구,꽃여울한의원,한의원,한의원,0,0,0,0,0,0,0,053-644-1275,대구광역시 남구 대명서로 139 (대명동),35.83414938,128.557527
2654,남구,이은주한의원,한의원,한의원,0,0,0,0,0,0,0,053-471-7900,대구광역시 남구 영선시장1길 42 (대명동),35.85229742,128.5914023
2655,남구,혜강한의원,한의원,한의원,0,0,0,0,0,0,0,053-629-0220,대구광역시 남구 성당로 182-1 (대명동),35.84968877,128.5716896
2656,남구,참나은한의원,한의원,한의원,0,0,0,0,0,0,0,053-475-1247,대구광역시 남구 봉덕로 113 (봉덕동),35.84474836,128.6029239
2657,남구,신침한의원,한의원,한의원,0,0,0,0,0,0,0,053-295-8275,대구광역시 남구 명덕로 120 (대명동),35.85611261,128.5833066
2658,남구,대구자연한의원,한의원,한의원,0,0,0,0,0,0,0,053-624-1075,대구광역시 남구 대명로 163 (대명동),35.83933096,128.5755904
2659,남구,봉화한의원,한의원,한의원,0,0,0,0,0,0,0,053-422-3033,대구광역시 남구 중앙대로 228 (대명동),35.85358126,128.5910225
2660,남구,혜정한의원,한의원,한의원,0,0,0,0,0,0,0,053-629-4949,대구광역시 남구 대명로 59 (대명동),35.83952608,128.5639112
2661,남구,미라인맥한의원,한의원,한의원,0,0,0,0,0,0,0,053-759-7510,"대구광역시 남구 이천로 15, 1층 (봉덕동)",35.84263445,128.5978024
2662,남구,강산한의원,한의원,한의원,0,0,0,0,0,0,0,053-476-8575,대구광역시 남구 봉덕로 117 (봉덕동),35.84471737,128.6031793
2663,남구,동양당한의원,한의원,한의원,0,0,0,0,0,0,0,053-473-4055,대구광역시 남구 봉덕로 1 (봉덕동),35.84551392,128.5909556
2664,남구,박민제한의원,한의원,한의원,0,0,0,0,0,0,0,053-656-1075,대구광역시 남구 대명로 138 (대명동),35.83906432,128.5726451
2665,남구,안지랑한의원,한의원,한의원,0,0,0,0,0,0,0,053-727-1200,대구광역시 남구 대명로 178 (대명동),35.83869608,128.5772258
2666,남구,영동한의원,한의원,한의원,0,0,0,0,0,0,0,053-621-0343,대구광역시 남구 성당시장길 122-1 (대명동),35.85023805,128.573986
2667,남구,신통한의원,한의원,한의원,0,0,0,0,0,0,0,053-656-8877,대구광역시 남구 월배로 496 (대명동),35.83666335,128.5570661
2668,남구,예가한의원,한의원,한의원,0,0,0,0,0,0,0,053-476-1275,대구광역시 남구 앞산순환로 725 (봉덕동),35.8347664,128.6035763
2670,남구,성당손한의원,한의원,한의원,0,0,0,0,0,0,0,053-655-8275,"대구광역시 남구 성당로 194, 2층 (대명동)",35.85019979,128.5725518
2671,남구,빼어난수한의원,한의원,한의원,0,0,0,0,0,0,0,053-626-6200,"대구광역시 남구 월배로 470, 3층 302호 (대명동)",35.83488577,128.5561452
2672,남구,기백한의원,한의원,한의원,0,0,0,0,0,0,0,053-471-3733,"대구광역시 남구 중앙대로 206, 4층 (대명동)",35.85181812,128.5909518
2673,남구,인수한의원,한의원,한의원,0,0,0,0,0,0,0,053-243-2456,대구광역시 남구 월배로 478 (대명동),35.83571771,128.5565075
2674,남구,신동한의원,한의원,한의원,0,0,0,0,0,0,0,053-621-5788,"대구광역시 남구 대명서로 165, 2층 (대명동)",35.83462455,128.5564214
2675,남구,창일한의원,한의원,한의원,0,0,0,0,0,0,0,053-588-8228,대구광역시 남구 대명로 165 (대명동),35.83932227,128.5758058
2676,남구,노아한의원,한의원,한의원,0,0,0,0,0,0,0,053-475-6287,대구광역시 남구 명덕로64길 2 (이천동),35.85466014,128.604618
2677,남구,홍이한의원,한의원,한의원,0,0,0,0,0,0,0,053-651-1000,대구광역시 남구 봉덕로 12 (봉덕동),35.84497855,128.5915745
2678,남구,율한의원,한의원,한의원,0,0,0,0,0,0,0,053-273-1070,"대구광역시 남구 봉덕로 91, 2층 (봉덕동)",35.84501065,128.6005196
2679,남구,수침한의원,한의원,한의원,0,0,0,0,0,0,0,053-655-8575,"대구광역시 남구 대명로 160-2, 2층 (대명동)",35.83890065,128.5749653
2680,남구,대원한의원,한의원,한의원,0,0,0,0,0,0,0,053-201-0051,대구광역시 남구 이천로 39 (이천동),35.84458209,128.5980063
2681,남구,명륜한의원,한의원,한의원,0,0,0,0,0,0,0,053-632-8575,대구광역시 남구 대명로14길 134 (대명동),35.83303829,128.5646132
2682,남구,성심한의원,한의원,한의원,0,0,0,0,0,0,0,053-626-1075,"대구광역시 남구 성당로 192, 2층 (대명동)",35.85012941,128.5724211
2683,남구,더바른한의원,한의원,한의원,20,20,0,0,0,0,0,053-657-0000,"대구광역시 남구 대명로 65, 세아타워 2,3층 (대명동)",35.83960495,128.5646504
2684,남구,천지인한의원,한의원,한의원,0,0,0,0,0,0,0,053-625-7777,"대구광역시 남구 대명로 139, 1층 (대명동)",35.83954583,128.5730634
2685,남구,청아한의원,한의원,한의원,0,0,0,0,0,0,0,053-654-9900,"대구광역시 남구 대명로 66, 4층 403호 (대명동)",35.83893647,128.5648304
2686,남구,효성한의원,한의원,한의원,0,0,0,0,0,0,0,053-472-7675,대구광역시 남구 효동2길 5(봉덕동),35.83797044,128.6007437
2687,남구,앞산OK(오케이)한의원,한의원,한의원,0,0,0,0,0,0,0,053-292-7588,"대구광역시 남구 대명로14길 49, 2층 (대명동)",35.83685964,128.5648677
2688,남구,본심한의원,한의원,한의원,0,0,0,0,0,0,0,053-473-8220,"대구광역시 남구 중앙대로48길 9, 1,2층 (대명동)",35.85252454,128.5913654
2902,서구,광제한의원,한의원,한의원,0,0,0,0,0,0,0,053-552-5656,대구광역시 서구 평리로 308 (내당동),35.86360828,128.5572764
2914,서구,동화한의원,한의원,한의원,0,0,0,0,0,0,0,053-553-3720,"대구광역시 서구 달서로 201, 2층 (비산동)",35.88031303,128.5713139
2916,서구,조한의원,한의원,한의원,0,0,0,0,0,0,0,053-558-1212,"대구광역시 서구 국채보상로 375, 2층 (비산동)",35.87247741,128.572146
2917,서구,영신한의원,한의원,한의원,0,0,0,0,0,0,0,053-353-3310,대구광역시 서구 고성로 25 (원대동3가),35.88717967,128.5708657
2919,서구,광덕한의원,한의원,한의원,0,0,0,0,0,0,0,053-571-2339,대구광역시 서구 달서로 100-1 (비산동),35.87111274,128.571283
2923,서구,경희보인한의원,한의원,한의원,0,0,0,0,0,0,0,053-557-5400,"대구광역시 서구 국채보상로 293, 2층 (평리동)",35.87221751,128.5630947
2926,서구,동광한의원,한의원,한의원,0,0,0,0,0,0,0,053-555-1202,대구광역시 서구 국채보상로 207 (평리동),35.87045807,128.5536738
2927,서구,혜명한의원,한의원,한의원,0,0,0,0,0,0,0,053-557-0024,"대구광역시 서구 국채보상로 230, 1층 (평리동)",35.87039915,128.5562967
2929,서구,동덕한의원,한의원,한의원,0,0,0,0,0,0,0,053-354-0311,"대구광역시 서구 서대구로 349, 3층 (비산동)",35.88832457,128.5594788
2932,서구,금비한의원,한의원,한의원,0,0,0,0,0,0,0,053-555-5620,"대구광역시 서구 평리로 375, 1층 (평리동)",35.86589241,128.563922
2936,서구,진영한의원,한의원,한의원,0,0,0,0,0,0,0,053-561-9298,"대구광역시 서구 달서로 184, 1층 (비산동)",35.87860211,128.5715348
2937,서구,경보한의원,한의원,한의원,0,0,0,0,0,0,0,053-357-0075,대구광역시 서구 서대구로 372 (비산동),35.88890897,128.5619397
2938,서구,밀양한의원,한의원,한의원,0,0,0,0,0,0,0,053-556-3939,"대구광역시 서구 국채보상로50길 5, 1층 (평리동, 평리 푸르지오)",35.87054583,128.5589873
2940,서구,유명한의원,한의원,한의원,0,0,0,0,0,0,0,053-562-1789,"대구광역시 서구 서대구로 37, 2층 (내당동)",35.86136367,128.556277
2942,서구,강남한의원,한의원,한의원,0,0,0,0,0,0,0,053-564-3377,대구광역시 서구 달서로 168 (비산동),35.87734045,128.571525
2946,서구,정재윤한의원,한의원,한의원,0,0,0,0,0,0,0,053-556-8822,대구광역시 서구 달성공원로 9-9 (비산동),35.87096551,128.5789019
2947,서구,성주정한의원,한의원,한의원,0,0,0,0,0,0,0,053-571-7268,대구광역시 서구 달서로 22 (내당동),35.86414502,128.5716869
2949,서구,서문한의원,한의원,한의원,0,0,0,0,0,0,0,053-572-8722,대구광역시 서구 달서로 62 (비산동),35.86749305,128.5712457
2952,서구,비산한의원,한의원,한의원,0,0,0,0,0,0,0,053-561-5226,대구광역시 서구 달서로 181 (비산동),35.87850902,128.5710183
2954,서구,전일봉한의원,한의원,한의원,0,0,0,0,0,0,0,053-552-3281,"대구광역시 서구 달서로 121, 2층 (비산동)",35.87303823,128.5709235
2962,서구,백상한의원,한의원,한의원,0,0,0,0,0,0,0,053-554-5139,대구광역시 서구 통학로17길 27 (평리동),35.86758325,128.5604974
2968,서구,육철수한의원,한의원,한의원,0,0,0,0,0,0,0,053-553-0622,"대구광역시 서구 서대구로 90, 2층 (평리동)",35.86589881,128.5560814
2975,서구,성지한의원,한의원,한의원,0,0,0,0,0,0,0,053-351-0941,대구광역시 서구 원대로13길 2 (원대동2가),35.88311539,128.5807981
2976,서구,연세한의원,한의원,한의원,0,0,0,0,0,0,0,053-357-1750,"대구광역시 서구 고성로 2 (비산동,(1층))",35.88844636,128.5687115
2987,서구,세광한의원,한의원,한의원,0,0,0,0,0,0,0,053-352-9266,대구광역시 서구 팔달로 138 (비산동),35.88905563,128.5650991
2994,서구,도솔천한의원,한의원,한의원,0,0,0,0,0,0,0,053-571-8275,대구광역시 서구 당산로47길 48 (중리동),35.85727697,128.5445606
2995,서구,서대구한의원,한의원,한의원,0,0,0,0,0,0,0,053-573-7575,대구광역시 서구 북비산로 342 (비산동),35.87939909,128.5708043
2997,서구,성주채한의원,한의원,한의원,0,0,0,0,0,0,0,053-561-7346,대구광역시 서구 달구벌대로 1669 (내당동),35.85473645,128.5482906
3001,서구,백산한의원,한의원,한의원,0,0,0,0,0,0,0,053-562-3690,대구광역시 서구 달구벌대로 1887 (내당동),35.86204719,128.5706229
3005,서구,대경한의원,한의원,한의원,0,0,0,0,0,0,0,053-556-1075,"대구광역시 서구 평리로 248, 2층 (내당동)",35.86246717,128.5505742
3012,서구,장선한의원,한의원,한의원,0,0,0,0,0,0,0,053-553-1557,"대구광역시 서구 달구벌대로361길 7, 2층 (내당동)",35.86002872,128.5615815
3025,서구,한울한의원,한의원,한의원,0,0,0,0,0,0,0,053-291-9922,대구광역시 서구 큰장로 133 (내당동),35.87017599,128.5791508
3026,서구,중평한의원,한의원,한의원,0,0,0,0,0,0,0,053-565-7588,대구광역시 서구 서대구로17길 21(평리동),35.86497779,128.5535365
3028,서구,임성호한의원,한의원,한의원,0,0,0,0,0,0,0,053-562-9693,대구광역시 서구 북비산로 237 (평리동),35.87939358,128.5592088
3031,서구,선우한의원,한의원,한의원,0,0,0,0,0,0,0,053-522-0230,"대구광역시 서구 국채보상로 443, 2층 (비산동)",35.87072982,128.5792619
3033,서구,뿌리깊은한의원,한의원,한의원,0,0,0,0,0,0,0,053-568-6565,"대구광역시 서구 달구벌대로 1767, 2층 (내당동)",35.85861007,128.5582272
3036,서구,정인당한의원,한의원,한의원,0,0,0,0,0,0,0,053-558-8178,"대구광역시 서구 문화로 281, 2층 (평리동)",35.87590896,128.5634973
3037,서구,유일한의원,한의원,한의원,0,0,0,0,0,0,0,053-573-6175,"대구광역시 서구 큰장로 129, 2층 (내당동)",35.86982379,128.5790639
3040,서구,해오름한의원,한의원,한의원,0,0,0,0,0,0,0,053-557-7577,대구광역시 서구 문화로 322 (비산동),35.8756896,128.5677914
3042,서구,봄빛한의원,한의원,한의원,0,0,0,0,0,0,0,053-566-1075,"대구광역시 서구 서대구로 179, 2층 (평리동)",35.87402038,128.5545946
3044,서구,도근한의원,한의원,한의원,0,0,0,0,0,0,0,053-551-7582,"대구광역시 서구 국채보상로 151, 3층 (평리동)",35.86952089,128.5477746
3050,서구,구안한의원,한의원,한의원,0,0,0,0,0,0,0,053-563-1075,"대구광역시 서구 달구벌대로 1747, 2층 (내당동)",35.85769052,128.555983
3055,서구,마루한의원,한의원,한의원,0,0,0,0,0,0,0,053-527-8275,"대구광역시 서구 국채보상로 258, 2층일부층 (평리동)",35.87101652,128.5592987
3061,서구,대흥한의원,한의원,한의원,0,0,0,0,0,0,0,053-524-8274,"대구광역시 서구 국채보상로52길 9, 2층 (평리동)",35.87037944,128.559969
3062,서구,길연합한의원,한의원,한의원,0,0,0,0,0,0,0,053-356-1075,"대구광역시 서구 염색공단로5길 27, 2층 (비산동)",35.88624942,128.5550728
3066,서구,태송한의원,한의원,한의원,0,0,0,0,0,0,0,053-523-7588,"대구광역시 서구 국채보상로 309, 1층 (평리동)",35.87223478,128.5648832
3072,서구,경희인수한의원,한의원,한의원,0,0,0,0,0,0,0,053-572-1075,"대구광역시 서구 달구벌대로329길 72, 1층 (내당동)",35.85686493,128.5449552
3074,서구,대찬한의원,한의원,한의원,0,0,0,0,0,0,0,053-357-2788,"대구광역시 서구 팔달로 142, 2층 (비산동)",35.88898346,128.5657138
3077,서구,자연봄한의원,한의원,한의원,0,0,0,0,0,0,0,053-565-7567,"대구광역시 서구 국채보상로 256, 2층 (평리동)",35.87090068,128.5590932
